Generation; Variation; Genome; Species; Parent; Score; Fitness; Power; Angle
75; 0.00131579; 3026; 1663; -1; -18.46255; -18.46255; 154.8921; 0.2369149
75; 0.00131579; 2142; 978; 1755; 83.55519; 83.55519; 121.6641; 0.04746745
75; 0.00131579; 3027; 978; 2142; 62.86337; 62.86337; 130.7685; 0.8134478
75; 0.00131579; 2531; 978; 2142; 74.83375; 74.83375; 132.3912; 0.04872039
75; 0.00131579; 3028; 978; 2531; 63.69526; 63.69526; 155.9552; 0.4701508
75; 0.00131579; 3029; 1664; -1; 108.7422; 108.7422; 181.3539; 0.09169685
75; 0.00131579; 3030; 1665; -1; 75.01328; 75.01328; 132.2602; 0.01910117
75; 0.00131579; 3031; 1666; -1; 21.97103; 21.97103; 115.0744; 0.03340434
75; 0.00131579; 3032; 1667; -1; -1.662148; -1.662148; 878.8124; 0.2779707
75; 0.00131579; 3033; 1668; -1; -3.631904; -100003.6; 13.80251; 1.728485
75; 0.00131579; 3034; 1669; -1; 0.193744; 0.193744; 9.484071; 0.2615447
76; 0.001298701; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
76; 0.001298701; 3035; 1094; 2440; 100.3124; 100.3124; 536.7598; 0.1417673
76; 0.001298701; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
76; 0.001298701; 3036; 1094; 2168; 121.5426; 121.5426; 540.2267; 1.01605
76; 0.001298701; 3037; 1670; -1; 16.88332; 16.88332; 802.6495; 0.0165749
76; 0.001298701; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
76; 0.001298701; 3038; 976; 2886; 110.6065; 110.6065; 173.7435; 0.3844464
76; 0.001298701; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
76; 0.001298701; 3039; 976; 2052; 101.2394; 101.2394; 197.6288; 0.2215649
76; 0.001298701; 3040; 1671; -1; -24.8719; -100024.9; 85.94024; 1.677275
76; 0.001298701; 3029; 1664; -1; 108.7422; 108.7422; 181.3539; 0.09169685
76; 0.001298701; 3041; 1664; 3029; 53.69411; -99946.3; 183.413; 1.947541
76; 0.001298701; 3042; 1672; -1; 0.9859209; 0.9859209; 235.0867; 0.252659
76; 0.001298701; 3043; 1673; -1; 8.114423; 8.114423; 20.51161; 0.04689048
76; 0.001298701; 3044; 1674; -1; -63.09296; -100063.1; 193.3813; 1.828386
76; 0.001298701; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
76; 0.001298701; 3045; 1345; 2534; 60.72727; 60.72727; 253.8972; 0.3177993
76; 0.001298701; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
76; 0.001298701; 3046; 1345; 2427; 20.04153; -99979.96; 224.8719; 1.783898
76; 0.001298701; 3047; 1675; -1; -33.76857; -100033.8; 250.1685; 1.665498
76; 0.001298701; 3048; 1676; -1; 10.1433; 10.1433; 18.004; 0.164912
76; 0.001298701; 3049; 1677; -1; 6.566878; 6.566878; 441.8484; 0.2726257
76; 0.001298701; 3050; 1678; -1; 0.2580177; 0.2580177; 103.5961; 0.2664753
76; 0.001298701; 3051; 1679; -1; 6.368331; 6.368331; 245.6131; 0.2492326
76; 0.001298701; 3052; 1680; -1; 17.38083; -99982.62; 568.3933; 1.737301
77; 0.001282051; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
77; 0.001282051; 3053; 1094; 2440; 111.993; 111.993; 524.3739; 0.1922564
77; 0.001282051; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
77; 0.001282051; 3054; 1094; 2168; 99.47746; 99.47746; 521.304; 0.04089812
77; 0.001282051; 3055; 1681; -1; 6.50858; 6.50858; 592.5548; 0.0930244
77; 0.001282051; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
77; 0.001282051; 3056; 976; 2886; 112.4072; 112.4072; 181.7814; 0.001828093
77; 0.001282051; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
77; 0.001282051; 3057; 976; 2052; 112.428; 112.428; 180.9468; 0.09952945
77; 0.001282051; 3058; 1682; -1; 4.85798; 4.85798; 10.60307; 0.1011891
77; 0.001282051; 3029; 1664; -1; 108.7422; 108.7422; 181.3539; 0.09169685
77; 0.001282051; 3059; 1664; 3029; 74.8856; 74.8856; 180.6909; 0.1571663
77; 0.001282051; 3041; 1664; 3029; 53.69411; -99946.3; 183.413; 1.947541
77; 0.001282051; 3060; 1664; 3041; 63.86444; -99936.13; 172.8828; 1.815561
77; 0.001282051; 3061; 1683; -1; 3.377852; 3.377852; 425.7955; 0.07892151
77; 0.001282051; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
77; 0.001282051; 3062; 1345; 2534; 56.79218; 56.79218; 242.5831; 0.9132113
77; 0.001282051; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
77; 0.001282051; 3063; 1345; 2427; 48.68872; 48.68872; 228.4019; 0.5772468
77; 0.001282051; 3064; 1684; -1; -8.497753; -100008.5; 520.401; 1.695152
77; 0.001282051; 3065; 1685; -1; 28.40026; -99971.6; 19.73229; 1.724403
77; 0.001282051; 3066; 1686; -1; 76.23138; 76.23138; 79.69318; 0.3233536
77; 0.001282051; 3067; 1687; -1; 1.970652; 1.970652; 166.693; 0.2734483
77; 0.001282051; 3068; 1688; -1; -2.299357; -2.299357; 239.9721; 0.2528821
77; 0.001282051; 3069; 1689; -1; -1.742146; -1.742146; 82.60287; 0.2652338
78; 0.001265823; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
78; 0.001265823; 3070; 1094; 2440; 102.5124; 102.5124; 543.4061; 0.1283734
78; 0.001265823; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
78; 0.001265823; 3071; 1094; 2168; 44.8534; -99955.15; 506.5255; 1.642565
78; 0.001265823; 3072; 1690; -1; -0.5549985; -0.5549985; 3.862108; 0.2681796
78; 0.001265823; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
78; 0.001265823; 3073; 976; 2886; 108.3451; 108.3451; 188.106; 0.05435753
78; 0.001265823; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
78; 0.001265823; 3074; 976; 2052; 101.4265; 101.4265; 194.9461; 0.4565144
78; 0.001265823; 3075; 1691; -1; 1.098645; 1.098645; 120.8338; 0.1938614
78; 0.001265823; 3029; 1664; -1; 108.7422; 108.7422; 181.3539; 0.09169685
78; 0.001265823; 3076; 1664; 3029; 68.79827; -99931.2; 178.7802; 1.772529
78; 0.001265823; 3059; 1664; 3029; 74.8856; 74.8856; 180.6909; 0.1571663
78; 0.001265823; 3077; 1664; 3059; 50.07936; -99949.92; 171.2648; 1.635062
78; 0.001265823; 3078; 1692; -1; -4.11835; -4.11835; 292.1912; 0.2403534
78; 0.001265823; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
78; 0.001265823; 3079; 1345; 2534; 62.20438; 62.20438; 213.0265; 0.3357793
78; 0.001265823; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
78; 0.001265823; 3080; 1345; 2427; 70.84519; 70.84519; 208.9235; 0.3296778
78; 0.001265823; 3081; 1693; -1; -0.05805507; -0.05805507; 477.229; 0.09943636
78; 0.001265823; 3082; 1694; -1; -0.002924383; -0.002924383; 14.56671; 0.264323
78; 0.001265823; 3083; 1695; -1; -12.08176; -12.08176; 99.05825; 0.1991024
78; 0.001265823; 3084; 1696; -1; 1.205773; 1.205773; 783.8057; 0.2604015
78; 0.001265823; 3085; 1697; -1; 0.07097784; 0.07097784; 7.989709; 0.2623596
78; 0.001265823; 3086; 1698; -1; -1.446299; -1.446299; 316.9712; 0.02555714
79; 0.00125; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
79; 0.00125; 3087; 1094; 2440; 106.79; 106.79; 526.8027; 0.3077204
79; 0.00125; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
79; 0.00125; 3088; 1094; 2168; 112.5448; -99887.45; 517.1803; 1.805387
79; 0.00125; 3089; 1699; -1; 11.7818; -Infinity; 304.8775; 0.8701474
79; 0.00125; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
79; 0.00125; 3090; 976; 2886; 105.4843; 105.4843; 181.1333; 0.4002769
79; 0.00125; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
79; 0.00125; 3091; 976; 2052; 108.6859; 108.6859; 196.9952; 0.1821406
79; 0.00125; 3092; 1700; -1; 27.6342; -99972.37; 14.16387; 2.694999
79; 0.00125; 3029; 1664; -1; 108.7422; 108.7422; 181.3539; 0.09169685
79; 0.00125; 3093; 1664; 3029; 98.57435; 98.57435; 191.4861; 0.1367463
79; 0.00125; 3059; 1664; 3029; 74.8856; 74.8856; 180.6909; 0.1571663
79; 0.00125; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
79; 0.00125; 3095; 1701; -1; 24.12761; -99975.88; 1118.905; 1.898376
79; 0.00125; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
79; 0.00125; 3096; 1345; 2534; 67.4004; 67.4004; 187.3253; 0.2890896
79; 0.00125; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
79; 0.00125; 3097; 1345; 2427; 65.99379; 65.99379; 202.0634; 0.4205163
79; 0.00125; 3098; 1702; -1; 16.49878; -99983.5; 36.1587; 1.669189
79; 0.00125; 3099; 1703; -1; -0.1266899; -0.1266899; 39.76396; 0.261533
79; 0.00125; 3100; 1704; -1; 24.19444; 24.19444; 515.828; 0.01544879
79; 0.00125; 3101; 1705; -1; -0.1409094; -0.1409094; 143.5899; 0.2640929
79; 0.00125; 3102; 1706; -1; 9.502747; -99990.5; 158.3075; 1.644397
79; 0.00125; 3103; 1707; -1; 15.94975; 15.94975; 356.6989; 0.406603
80; 0.001234568; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
80; 0.001234568; 3104; 1094; 2440; 108.3134; -99891.69; 543.0331; 1.920374
80; 0.001234568; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
80; 0.001234568; 3105; 1094; 2168; 129.9504; 129.9504; 531.1373; 0.05797185
80; 0.001234568; 3106; 1708; -1; -1.231553; -1.231553; 314.6639; 0.279334
80; 0.001234568; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
80; 0.001234568; 3107; 976; 2886; 93.49467; 93.49467; 195.0904; 0.005582332
80; 0.001234568; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
80; 0.001234568; 3108; 976; 2052; 118.9705; 118.9705; 190.9959; 0.1420894
80; 0.001234568; 3109; 1709; -1; -6.000203; -100006; 28.88999; 3.742909
80; 0.001234568; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
80; 0.001234568; 3110; 1664; 3094; 85.08792; 85.08792; 189.6911; 0.02916746
80; 0.001234568; 3029; 1664; -1; 108.7422; 108.7422; 181.3539; 0.09169685
80; 0.001234568; 3111; 1664; 3029; 89.44202; 89.44202; 200.7321; 0.00501227
80; 0.001234568; 3112; 1710; -1; 8.028453; -99991.97; 321.1616; 2.123375
80; 0.001234568; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
80; 0.001234568; 3113; 1345; 2534; 15.6535; -99984.34; 235.3316; 1.611928
80; 0.001234568; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
80; 0.001234568; 3114; 1345; 2427; 65.44757; 65.44757; 228.627; 0.001362712
80; 0.001234568; 3115; 1711; -1; 0.2918; 0.2918; 3.629751; 0.2624061
80; 0.001234568; 3116; 1712; -1; -0.4358447; -0.4358447; 2.861598; 0.2614146
80; 0.001234568; 3117; 1713; -1; -1.213171; -1.213171; 157.5085; 0.2614686
80; 0.001234568; 3118; 1714; -1; -27.08743; -27.08743; 179.7439; 0.2627254
80; 0.001234568; 3119; 1715; -1; 1.384158; 1.384158; 96.31029; 0.2067776
80; 0.001234568; 3120; 1716; -1; 0.7863453; 0.7863453; 76.37412; 0.2731156
81; 0.001219512; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
81; 0.001219512; 3121; 1094; 2440; 128.3385; 128.3385; 550.7418; 0.2288757
81; 0.001219512; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
81; 0.001219512; 3122; 1094; 2168; 113.0701; 113.0701; 543.8634; 0.08185704
81; 0.001219512; 3123; 1717; -1; -0.9847955; -0.9847955; 546.3843; 0.2715
81; 0.001219512; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
81; 0.001219512; 3124; 976; 2886; 108.249; 108.249; 201.2118; 0.1063285
81; 0.001219512; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
81; 0.001219512; 3125; 976; 2052; 101.5489; 101.5489; 181.2104; 0.4374145
81; 0.001219512; 3126; 1718; -1; -16.97269; -100017; 607.1348; 1.764677
81; 0.001219512; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
81; 0.001219512; 3127; 1664; 3094; 112.8166; 112.8166; 195.902; 0.07521672
81; 0.001219512; 3029; 1664; -1; 108.7422; 108.7422; 181.3539; 0.09169685
81; 0.001219512; 3128; 1664; 3029; 90.34449; 90.34449; 177.0666; 0.1274559
81; 0.001219512; 3129; 1719; -1; -1.904034; -1.904034; 18.46457; 0.2614494
81; 0.001219512; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
81; 0.001219512; 3130; 1345; 2534; 56.71027; 56.71027; 244.7826; 0.1115252
81; 0.001219512; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
81; 0.001219512; 3131; 1345; 2427; 45.73088; -99954.27; 238.6995; 1.423178
81; 0.001219512; 3132; 1720; -1; 0.6737008; 0.6737008; 129.072; 0.3050626
81; 0.001219512; 3133; 1721; -1; 9.838824; -99990.16; 69.80367; 1.844665
81; 0.001219512; 3134; 1722; -1; 8.889226; 8.889226; 91.30628; 0.2958526
81; 0.001219512; 3135; 1723; -1; 38.65914; -99961.34; 198.4422; 4.673074
81; 0.001219512; 3136; 1724; -1; 0.3040134; 0.3040134; 259.1356; 0.2627782
81; 0.001219512; 3137; 1725; -1; -5.819263; -5.819263; 489.5571; 0.04810368
82; 0.001204819; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
82; 0.001204819; 3138; 1094; 2440; 90.17937; 90.17937; 525.8098; 0.7344862
82; 0.001204819; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
82; 0.001204819; 3139; 1094; 2168; 131.0428; 131.0428; 519.3737; 0.171372
82; 0.001204819; 3140; 1726; -1; 21.18786; 21.18786; 41.30186; 0.2420967
82; 0.001204819; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
82; 0.001204819; 3141; 976; 2886; 110.5647; 110.5647; 197.5135; 0.2383848
82; 0.001204819; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
82; 0.001204819; 3142; 976; 2052; 96.60806; 96.60806; 187.8911; 0.1117709
82; 0.001204819; 3143; 1727; -1; 0.3349532; 0.3349532; 67.9715; 0.248639
82; 0.001204819; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
82; 0.001204819; 3144; 1664; 3094; 79.91669; -99920.09; 187.0021; 1.73032
82; 0.001204819; 3127; 1664; 3094; 112.8166; 112.8166; 195.902; 0.07521672
82; 0.001204819; 3145; 1664; 3127; 98.3687; -99901.63; 165.7074; 1.738935
82; 0.001204819; 3146; 1728; -1; 2.903254; 2.903254; 64.13999; 0.2671869
82; 0.001204819; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
82; 0.001204819; 3147; 1345; 2534; 84.93386; 84.93386; 184.6207; 0.03550918
82; 0.001204819; 2427; 1345; -1; 81.24952; 81.24952; 203.8308; 0.03238567
82; 0.001204819; 3148; 1345; 2427; 50.6109; 50.6109; 244.208; 0.2303598
82; 0.001204819; 3149; 1729; -1; -8.086094; -100008.1; 270.3798; 1.889675
82; 0.001204819; 3150; 1730; -1; 3.260883; 3.260883; 10.5758; 0.2690275
82; 0.001204819; 3151; 1731; -1; 3.352019; 3.352019; 514.1877; 0.1741708
82; 0.001204819; 3152; 1732; -1; -1.236426; -1.236426; 1.344488; 0.2791391
82; 0.001204819; 3153; 1733; -1; -0.8061701; -0.8061701; 64.81969; 0.2642605
82; 0.001204819; 3154; 1734; -1; 3.98352; 3.98352; 221.9132; 0.09680819
83; 0.001190476; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
83; 0.001190476; 3155; 1094; 2440; 32.25771; -99967.74; 556.8143; 2.317417
83; 0.001190476; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
83; 0.001190476; 3156; 1094; 2168; 71.13726; -99928.86; 555.5209; 1.796966
83; 0.001190476; 3157; 1735; -1; 0.1352243; 0.1352243; 64.16223; 0.2297132
83; 0.001190476; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
83; 0.001190476; 3158; 976; 2886; 104.8619; 104.8619; 209.5522; 0.181261
83; 0.001190476; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
83; 0.001190476; 3159; 976; 2052; 100.1734; 100.1734; 184.6772; 0.1367294
83; 0.001190476; 3160; 1736; -1; 4.826059; 4.826059; 843.0468; 0.007245282
83; 0.001190476; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
83; 0.001190476; 3161; 1664; 3094; 124.7547; -99875.24; 177.2009; 2.051343
83; 0.001190476; 3127; 1664; 3094; 112.8166; 112.8166; 195.902; 0.07521672
83; 0.001190476; 3162; 1664; 3127; 104.7592; 104.7592; 185.7059; 0.0349864
83; 0.001190476; 3163; 1737; -1; -0.340452; -0.340452; 535.2836; 0.2149953
83; 0.001190476; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
83; 0.001190476; 3164; 1345; 2534; 68.42968; 68.42968; 187.5205; 0.1470645
83; 0.001190476; 3147; 1345; 2534; 84.93386; 84.93386; 184.6207; 0.03550918
83; 0.001190476; 3165; 1345; 3147; -2.459507; -100002.5; 187.3422; 1.696277
83; 0.001190476; 3166; 1738; -1; -0.5439765; -0.5439765; 71.96931; 0.2697045
83; 0.001190476; 3167; 1739; -1; 8.132784; 8.132784; 21.92405; 0.2700012
83; 0.001190476; 3168; 1740; -1; -0.8157584; -0.8157584; 390.9319; 0.190102
83; 0.001190476; 3169; 1741; -1; -0.9301378; -0.9301378; 1.261657; 0.2686658
83; 0.001190476; 3170; 1742; -1; -18.80585; -18.80585; 636.4421; 0.07535217
83; 0.001190476; 3171; 1743; -1; 0.2643791; 0.2643791; 1.550989; 0.2598054
84; 0.001176471; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
84; 0.001176471; 3172; 1094; 2440; 102.7062; 102.7062; 546.2768; 0.9014845
84; 0.001176471; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
84; 0.001176471; 3173; 1094; 2168; 99.62344; 99.62344; 526.5952; 0.3064676
84; 0.001176471; 3174; 1744; -1; 0.03654379; 0.03654379; 1.684126; 0.2694117
84; 0.001176471; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
84; 0.001176471; 3175; 976; 2886; 107.6326; 107.6326; 191.395; 0.1292523
84; 0.001176471; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
84; 0.001176471; 3176; 976; 2052; 111.6069; 111.6069; 188.7884; 0.3064459
84; 0.001176471; 3177; 1745; -1; 3.923382; 3.923382; 883.265; 0.2035758
84; 0.001176471; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
84; 0.001176471; 3178; 1664; 3094; 108.2881; 108.2881; 180.5668; 0.5816174
84; 0.001176471; 3127; 1664; 3094; 112.8166; 112.8166; 195.902; 0.07521672
84; 0.001176471; 3179; 1664; 3127; 99.02315; -99900.98; 180.5439; 4.472038
84; 0.001176471; 3180; 1746; -1; 1.27582; 1.27582; 1.866178; 0.2658862
84; 0.001176471; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
84; 0.001176471; 3181; 1345; 2534; 63.44989; 63.44989; 215.8969; 0.06859408
84; 0.001176471; 3147; 1345; 2534; 84.93386; 84.93386; 184.6207; 0.03550918
84; 0.001176471; 3182; 1345; 3147; 77.69862; 77.69862; 223.818; 0.1419273
84; 0.001176471; 3183; 1747; -1; -1.255084; -1.255084; 644.0198; 0.2044413
84; 0.001176471; 3184; 1748; -1; -0.1450514; -0.1450514; 88.74705; 0.09313745
84; 0.001176471; 3185; 1749; -1; -20.58039; -20.58039; 514.2887; 0.06825096
84; 0.001176471; 3186; 1750; -1; 0.2239791; 0.2239791; 71.49047; 0.2778307
84; 0.001176471; 3187; 1751; -1; -0.0890156; -0.0890156; 471.2173; 0.2643494
84; 0.001176471; 3188; 1752; -1; 0.8346837; 0.8346837; 259.3937; 0.2591586
85; 0.001162791; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
85; 0.001162791; 3189; 1094; 2440; 121.8831; 121.8831; 546.3835; 0.02809566
85; 0.001162791; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
85; 0.001162791; 3190; 1094; 2168; 118.0896; -99881.91; 545.9324; 2.053062
85; 0.001162791; 3191; 1753; -1; 4.466169; -99995.53; 201.0718; 1.9059
85; 0.001162791; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
85; 0.001162791; 3192; 976; 2886; 121.3165; 121.3165; 180.1911; 0.190501
85; 0.001162791; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
85; 0.001162791; 3193; 976; 2052; 100.6438; 100.6438; 203.1111; 0.3877612
85; 0.001162791; 3194; 1754; -1; 11.55249; 11.55249; 39.42562; 0.2595644
85; 0.001162791; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
85; 0.001162791; 3195; 1664; 3094; 124.7749; -99875.23; 172.8732; 1.891185
85; 0.001162791; 3127; 1664; 3094; 112.8166; 112.8166; 195.902; 0.07521672
85; 0.001162791; 3196; 1664; 3127; 97.86596; 97.86596; 176.0312; 0.1501613
85; 0.001162791; 3197; 1755; -1; -0.04185146; -0.04185146; 1035.475; 0.272415
85; 0.001162791; 2534; 1345; 2427; 86.98949; 86.98949; 221.1141; 0.01932854
85; 0.001162791; 3198; 1345; 2534; 54.20699; 54.20699; 200.7754; 0.2394237
85; 0.001162791; 3147; 1345; 2534; 84.93386; 84.93386; 184.6207; 0.03550918
85; 0.001162791; 3199; 1345; 3147; 59.52452; 59.52452; 236.6323; 0.3156072
85; 0.001162791; 3200; 1756; -1; 1.108297; 1.108297; 3.574636; 0.2719288
85; 0.001162791; 3201; 1757; -1; 21.81478; -99978.19; 210.2869; 2.117682
85; 0.001162791; 3202; 1758; -1; -0.9857712; -0.9857712; 91.40098; 0.261401
85; 0.001162791; 3203; 1759; -1; 99.16058; 99.16058; 239.0169; 0.06196338
85; 0.001162791; 3204; 1760; -1; -1.120288; -1.120288; 58.68842; 0.2702093
85; 0.001162791; 3205; 1761; -1; 0.02541271; 0.02541271; 459.75; 0.2801695
86; 0.001149425; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
86; 0.001149425; 3206; 1094; 2440; 126.861; -99873.14; 539.7101; 1.77862
86; 0.001149425; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
86; 0.001149425; 3207; 1094; 2168; 123.3595; 123.3595; 548.0958; 0.1706779
86; 0.001149425; 3208; 1762; -1; -1.799325; -1.799325; 668.7559; 0.2626871
86; 0.001149425; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
86; 0.001149425; 3209; 976; 2886; 105.0307; 105.0307; 187.8675; 0.1767873
86; 0.001149425; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
86; 0.001149425; 3210; 976; 2052; 120.1245; 120.1245; 179.9365; 0.03150396
86; 0.001149425; 3211; 1763; -1; 16.82144; 16.82144; 151.7141; 0.226763
86; 0.001149425; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
86; 0.001149425; 3212; 1664; 3094; 88.28246; 88.28246; 183.4722; 0.1484766
86; 0.001149425; 3127; 1664; 3094; 112.8166; 112.8166; 195.902; 0.07521672
86; 0.001149425; 3213; 1664; 3127; 72.36304; -99927.64; 189.4115; 1.827861
86; 0.001149425; 3214; 1764; -1; 1.189828; 1.189828; 134.2807; 0.2622146
86; 0.001149425; 3203; 1759; -1; 99.16058; 99.16058; 239.0169; 0.06196338
86; 0.001149425; 3215; 1759; 3203; 90.7811; 90.7811; 250.9216; 0.06010243
86; 0.001149425; 3216; 1765; -1; 0.4410595; 0.4410595; 17.15345; 0.262546
86; 0.001149425; 3217; 1766; -1; 18.5387; -99981.46; 451.83; 1.905929
86; 0.001149425; 3218; 1767; -1; -0.9820167; -0.9820167; 173.9035; 0.1584608
86; 0.001149425; 3219; 1768; -1; -24.82292; -100024.8; 286.981; 1.716771
86; 0.001149425; 3220; 1769; -1; -9.291561; -100009.3; 109.7726; 1.616726
86; 0.001149425; 3221; 1770; -1; -23.78703; -100023.8; 405.8734; 1.668638
86; 0.001149425; 3222; 1771; -1; 20.41249; -99979.59; 195.6524; 1.904906
86; 0.001149425; 3223; 1772; -1; -19.23625; -19.23625; 967.418; 0.2026318
87; 0.001136364; 2440; 1094; 2388; 156.6189; 156.6189; 536.1636; 0.2243988
87; 0.001136364; 3224; 1094; 2440; 137.8814; 137.8814; 544.2003; 0.1671148
87; 0.001136364; 2168; 1094; 2032; 149.0635; 149.0635; 523.7357; 0.1156095
87; 0.001136364; 3225; 1094; 2168; 84.76514; -99915.23; 524.7402; 1.760659
87; 0.001136364; 3226; 1773; -1; -2.45729; -2.45729; 186.284; 0.2690794
87; 0.001136364; 2886; 976; 2784; 122.9773; 122.9773; 188.0813; 0.5732605
87; 0.001136364; 3227; 976; 2886; 98.26163; 98.26163; 203.4605; 0.07721521
87; 0.001136364; 2052; 976; 1929; 122.7168; 122.7168; 190.2354; 0.1569204
87; 0.001136364; 3228; 976; 2052; 109.9985; 109.9985; 180.6705; 0.01742108
87; 0.001136364; 3229; 1774; -1; -8.20351; -8.20351; 303.7692; 0.108445
87; 0.001136364; 3094; 1664; 3059; 119.0255; 119.0255; 182.3445; 0.006207004
87; 0.001136364; 3230; 1664; 3094; 95.56599; 95.56599; 190.502; 0.5464225
87; 0.001136364; 3127; 1664; 3094; 112.8166; 112.8166; 195.902; 0.07521672
87; 0.001136364; 3231; 1664; 3127; 63.76347; -99936.23; 178.3103; 1.859448
87; 0.001136364; 3232; 1775; -1; 0.03226519; 0.03226519; 16.34501; 0.2573804
87; 0.001136364; 3203; 1759; -1; 99.16058; 99.16058; 239.0169; 0.06196338
87; 0.001136364; 3233; 1759; 3203; 93.90147; 93.90147; 246.1158; 0.04527358
87; 0.001136364; 3215; 1759; 3203; 90.7811; 90.7811; 250.9216; 0.06010243
87; 0.001136364; 3234; 1759; 3215; 93.64597; 93.64597; 245.7866; 0.0220999
87; 0.001136364; 3235; 1776; -1; -0.1828732; -0.1828732; 201.0421; 0.2639822
87; 0.001136364; 3236; 1777; -1; 53.48298; -99946.52; 347.8844; 1.810717
87; 0.001136364; 3237; 1778; -1; -1.587508; -100001.6; 37.90945; 1.980578
87; 0.001136364; 3238; 1779; -1; -1.425054; -1.425054; 476.292; 0.2397712
