Variation; Generation; Genome; Parent; Score
0.0001;14;1443; 1242; 55.78357
0.0001;14;1444; 1395; 55.82326
0.0001;14;1445; 1306; 55.80912
0.0001;14;1446; 1356; 55.8433
0.0001;14;1447; 1354; 55.90872
0.0001;14;1448; 1279; 55.77214
0.0001;14;1449; 1287; 55.84617
0.0001;14;1450; 1237; 55.79697
0.0001;14;1451; 1268; 55.85793
0.0001;14;1452; 1236; 55.86813
0.0001;14;1453; 1430; 55.84944
0.0001;14;1454; 1246; 55.41627
0.0001;14;1455; 1335; 55.86783
0.0001;14;1456; 1397; 55.88463
0.0001;14;1457; 1301; 55.86136
0.0001;14;1458; 1368; 55.73121
0.0001;14;1459; 1251; 55.86547
0.0001;14;1460; 1292; 55.80419
0.0001;14;1461; 1409; 55.84424
0.0001;14;1462; 1323; 55.82055
0.0001;14;1463; 1274; 55.83076
0.0001;14;1365; 1358; 55.87965
0.0001;14;1388; 1274; 55.88142
0.0001;14;1426; 1237; 55.88969
0.0001;14;1313; 1274; 55.89023
0.0001;14;1242; 1228; 55.89071
0.0001;14;1395; 1388; 55.89104
0.0001;14;1306; 1279; 55.89188
0.0001;14;1356; 1236; 55.89317
0.0001;14;1354; 1237; 55.89381
0.0001;14;1279; 1223; 55.89554
0.0001;14;1287; 1246; 55.89862
0.0001;14;1237; 1206; 55.8996
0.0001;14;1268; 1252; 55.90265
0.0001;14;1236; 1187; 55.90492
0.0001;14;1430; 1335; 55.90662
0.0001;14;1246; 1231; 55.90736
0.0001;14;1335; 1301; 55.91016
0.0001;14;1397; 1242; 55.91794
0.0001;14;1301; 1206; 55.91985
0.0001;14;1368; 1206; 55.92496
0.0001;14;1251; 1188; 55.92574
0.0001;14;1292; 1138; 55.92767
0.0001;14;1409; 1368; 55.92955
0.0001;14;1323; 1256; 55.94246
0.0001;14;1274; 1138; 55.94846
0.0001;15;1464; 1456; 55.8513
0.0001;15;1465; 1426; 55.79489
0.0001;15;1466; 1313; 55.56946
0.0001;15;1467; 1242; 55.702
0.0001;15;1468; 1395; 55.69879
0.0001;15;1469; 1306; 55.83223
0.0001;15;1470; 1356; 55.83511
0.0001;15;1471; 1354; 55.56128
0.0001;15;1472; 1279; 55.78909
0.0001;15;1473; 1287; 55.92723
0.0001;15;1474; 1237; 55.82575
0.0001;15;1475; 1268; 55.81663
0.0001;15;1476; 1236; 55.49105
0.0001;15;1477; 1430; 55.82808
0.0001;15;1478; 1246; 55.84372
0.0001;15;1479; 1447; 55.78374
0.0001;15;1480; 1335; 55.84805
0.0001;15;1481; 1397; 55.83293
0.0001;15;1482; 1301; 55.86108
0.0001;15;1483; 1368; 55.82303
0.0001;15;1484; 1251; 55.84756
0.0001;15;1485; 1292; 55.8541
0.0001;15;1486; 1409; 55.83026
0.0001;15;1487; 1323; 55.7541
0.0001;15;1488; 1274; 55.85657
0.0001;15;1456; 1397; 55.88463
0.0001;15;1426; 1237; 55.88969
0.0001;15;1313; 1274; 55.89023
0.0001;15;1242; 1228; 55.89071
0.0001;15;1395; 1388; 55.89104
0.0001;15;1306; 1279; 55.89188
0.0001;15;1356; 1236; 55.89317
0.0001;15;1354; 1237; 55.89381
0.0001;15;1279; 1223; 55.89554
0.0001;15;1287; 1246; 55.89862
0.0001;15;1237; 1206; 55.8996
0.0001;15;1268; 1252; 55.90265
0.0001;15;1236; 1187; 55.90492
0.0001;15;1430; 1335; 55.90662
0.0001;15;1246; 1231; 55.90736
0.0001;15;1447; 1354; 55.90872
0.0001;15;1335; 1301; 55.91016
0.0001;15;1397; 1242; 55.91794
0.0001;15;1301; 1206; 55.91985
0.0001;15;1368; 1206; 55.92496
0.0001;15;1251; 1188; 55.92574
0.0001;15;1292; 1138; 55.92767
0.0001;15;1409; 1368; 55.92955
0.0001;15;1323; 1256; 55.94246
0.0001;15;1274; 1138; 55.94846
0.0001;16;1489; 1426; 55.86502
0.0001;16;1490; 1313; 55.84615
0.0001;16;1491; 1242; 55.56646
0.0001;16;1492; 1395; 55.87111
0.0001;16;1493; 1306; 55.82415
0.0001;16;1494; 1356; 55.83426
0.0001;16;1495; 1354; 55.82025
0.0001;16;1496; 1279; 55.71161
0.0001;16;1497; 1287; 55.56427
0.0001;16;1498; 1237; 55.82332
0.0001;16;1499; 1268; 55.85686
0.0001;16;1500; 1236; 55.71485
0.0001;16;1501; 1430; 55.89769
0.0001;16;1502; 1246; 55.82423
0.0001;16;1503; 1447; 55.83075
0.0001;16;1504; 1335; 55.80367
0.0001;16;1505; 1397; 55.72551
0.0001;16;1506; 1301; 55.86261
0.0001;16;1507; 1368; 55.79556
0.0001;16;1508; 1251; 55.83242
0.0001;16;1509; 1473; 55.82013
0.0001;16;1510; 1292; 55.65952
0.0001;16;1511; 1409; 55.6272
0.0001;16;1512; 1323; 55.81091
0.0001;16;1513; 1274; 55.82428
0.0001;16;1426; 1237; 55.88969
0.0001;16;1313; 1274; 55.89023
0.0001;16;1242; 1228; 55.89071
0.0001;16;1395; 1388; 55.89104
0.0001;16;1306; 1279; 55.89188
0.0001;16;1356; 1236; 55.89317
0.0001;16;1354; 1237; 55.89381
0.0001;16;1279; 1223; 55.89554
0.0001;16;1287; 1246; 55.89862
0.0001;16;1237; 1206; 55.8996
0.0001;16;1268; 1252; 55.90265
0.0001;16;1236; 1187; 55.90492
0.0001;16;1430; 1335; 55.90662
0.0001;16;1246; 1231; 55.90736
0.0001;16;1447; 1354; 55.90872
0.0001;16;1335; 1301; 55.91016
0.0001;16;1397; 1242; 55.91794
0.0001;16;1301; 1206; 55.91985
0.0001;16;1368; 1206; 55.92496
0.0001;16;1251; 1188; 55.92574
0.0001;16;1473; 1287; 55.92723
0.0001;16;1292; 1138; 55.92767
0.0001;16;1409; 1368; 55.92955
0.0001;16;1323; 1256; 55.94246
0.0001;16;1274; 1138; 55.94846
0.0001;17;1514; 1313; 55.69487
0.0001;17;1515; 1242; 55.81375
0.0001;17;1516; 1395; 55.5634
0.0001;17;1517; 1306; 55.86255
0.0001;17;1518; 1356; 55.89018
0.0001;17;1519; 1354; 55.81516
0.0001;17;1520; 1279; 55.8098
0.0001;17;1521; 1501; 55.87513
0.0001;17;1522; 1287; 55.84269
0.0001;17;1523; 1237; 55.69691
0.0001;17;1524; 1268; 55.91287
0.0001;17;1525; 1236; 55.84599
0.0001;17;1526; 1430; 54.64246
0.0001;17;1527; 1246; 55.86955
0.0001;17;1528; 1447; 55.76427
0.0001;17;1529; 1335; 55.85713
0.0001;17;1530; 1397; 55.83854
0.0001;17;1531; 1301; 55.76986
0.0001;17;1532; 1368; 55.82457
0.0001;17;1533; 1251; 55.91778
0.0001;17;1534; 1473; 55.70479
0.0001;17;1535; 1292; 55.88659
0.0001;17;1536; 1409; 55.81331
0.0001;17;1537; 1323; 55.88706
0.0001;17;1538; 1274; 55.80461
0.0001;17;1313; 1274; 55.89023
0.0001;17;1242; 1228; 55.89071
0.0001;17;1395; 1388; 55.89104
0.0001;17;1306; 1279; 55.89188
0.0001;17;1356; 1236; 55.89317
0.0001;17;1354; 1237; 55.89381
0.0001;17;1279; 1223; 55.89554
0.0001;17;1501; 1430; 55.89769
0.0001;17;1287; 1246; 55.89862
0.0001;17;1237; 1206; 55.8996
0.0001;17;1268; 1252; 55.90265
0.0001;17;1236; 1187; 55.90492
0.0001;17;1430; 1335; 55.90662
0.0001;17;1246; 1231; 55.90736
0.0001;17;1447; 1354; 55.90872
0.0001;17;1335; 1301; 55.91016
0.0001;17;1397; 1242; 55.91794
0.0001;17;1301; 1206; 55.91985
0.0001;17;1368; 1206; 55.92496
0.0001;17;1251; 1188; 55.92574
0.0001;17;1473; 1287; 55.92723
0.0001;17;1292; 1138; 55.92767
0.0001;17;1409; 1368; 55.92955
0.0001;17;1323; 1256; 55.94246
0.0001;17;1274; 1138; 55.94846
0.0001;18;1539; 1395; 55.9059
0.0001;18;1540; 1306; 55.87474
0.0001;18;1541; 1356; 55.81481
0.0001;18;1542; 1354; 55.84729
0.0001;18;1543; 1279; 55.85082
0.0001;18;1544; 1501; 55.83089
0.0001;18;1545; 1287; 55.80101
0.0001;18;1546; 1237; 55.74723
0.0001;18;1547; 1268; 55.79121
0.0001;18;1548; 1236; 55.80217
0.0001;18;1549; 1430; 55.61229
0.0001;18;1550; 1246; 55.84153
0.0001;18;1551; 1447; 55.82258
0.0001;18;1552; 1335; 55.6999
0.0001;18;1553; 1524; 55.89019
0.0001;18;1554; 1533; 55.79459
0.0001;18;1555; 1397; 55.69429
0.0001;18;1556; 1301; 55.86511
0.0001;18;1557; 1368; 55.81865
0.0001;18;1558; 1251; 55.84354
0.0001;18;1559; 1473; 55.8715
0.0001;18;1560; 1292; 55.84232
0.0001;18;1561; 1409; 55.79284
0.0001;18;1562; 1323; 55.8589
0.0001;18;1563; 1274; 55.74699
0.0001;18;1395; 1388; 55.89104
0.0001;18;1306; 1279; 55.89188
0.0001;18;1356; 1236; 55.89317
0.0001;18;1354; 1237; 55.89381
0.0001;18;1279; 1223; 55.89554
0.0001;18;1501; 1430; 55.89769
0.0001;18;1287; 1246; 55.89862
0.0001;18;1237; 1206; 55.8996
0.0001;18;1268; 1252; 55.90265
0.0001;18;1236; 1187; 55.90492
0.0001;18;1430; 1335; 55.90662
0.0001;18;1246; 1231; 55.90736
0.0001;18;1447; 1354; 55.90872
0.0001;18;1335; 1301; 55.91016
0.0001;18;1524; 1268; 55.91287
0.0001;18;1533; 1251; 55.91778
0.0001;18;1397; 1242; 55.91794
0.0001;18;1301; 1206; 55.91985
0.0001;18;1368; 1206; 55.92496
0.0001;18;1251; 1188; 55.92574
0.0001;18;1473; 1287; 55.92723
0.0001;18;1292; 1138; 55.92767
0.0001;18;1409; 1368; 55.92955
0.0001;18;1323; 1256; 55.94246
0.0001;18;1274; 1138; 55.94846
0.0001;19;1564; 1306; 55.69413
0.0001;19;1565; 1356; 55.94291
0.0001;19;1566; 1354; 55.79497
0.0001;19;1567; 1279; 55.80629
0.0001;19;1568; 1501; 55.83884
0.0001;19;1569; 1287; 55.77577
0.0001;19;1570; 1237; 54.59914
0.0001;19;1571; 1268; 55.81292
0.0001;19;1572; 1236; 55.92494
0.0001;19;1573; 1539; 55.78951
0.0001;19;1574; 1430; 55.78798
0.0001;19;1575; 1246; 55.86672
0.0001;19;1576; 1447; 55.9211
0.0001;19;1577; 1335; 55.52793
0.0001;19;1578; 1524; 55.83228
0.0001;19;1579; 1533; 55.68839
0.0001;19;1580; 1397; 55.91677
0.0001;19;1581; 1301; 55.81157
0.0001;19;1582; 1368; 55.91017
0.0001;19;1583; 1251; 55.81824
0.0001;19;1584; 1473; 55.63546
0.0001;19;1585; 1292; 55.72599
0.0001;19;1586; 1409; 55.91315
0.0001;19;1587; 1323; 55.84239
0.0001;19;1588; 1274; 55.89131
0.0001;19;1306; 1279; 55.89188
0.0001;19;1356; 1236; 55.89317
0.0001;19;1354; 1237; 55.89381
0.0001;19;1279; 1223; 55.89554
0.0001;19;1501; 1430; 55.89769
0.0001;19;1287; 1246; 55.89862
0.0001;19;1237; 1206; 55.8996
0.0001;19;1268; 1252; 55.90265
0.0001;19;1236; 1187; 55.90492
0.0001;19;1539; 1395; 55.9059
0.0001;19;1430; 1335; 55.90662
0.0001;19;1246; 1231; 55.90736
0.0001;19;1447; 1354; 55.90872
0.0001;19;1335; 1301; 55.91016
0.0001;19;1524; 1268; 55.91287
0.0001;19;1533; 1251; 55.91778
0.0001;19;1397; 1242; 55.91794
0.0001;19;1301; 1206; 55.91985
0.0001;19;1368; 1206; 55.92496
0.0001;19;1251; 1188; 55.92574
0.0001;19;1473; 1287; 55.92723
0.0001;19;1292; 1138; 55.92767
0.0001;19;1409; 1368; 55.92955
0.0001;19;1323; 1256; 55.94246
0.0001;19;1274; 1138; 55.94846
0.0001;20;1589; 1237; 55.70232
0.0001;20;1590; 1268; 55.84203
0.0001;20;1591; 1236; 55.87867
0.0001;20;1592; 1539; 55.85014
0.0001;20;1593; 1430; 55.79071
0.0001;20;1594; 1246; 55.90572
0.0001;20;1595; 1447; 55.86382
0.0001;20;1596; 1335; 55.81905
0.0001;20;1597; 1582; 55.87188
0.0001;20;1598; 1524; 55.89975
0.0001;20;1599; 1586; 55.85294
0.0001;20;1600; 1580; 55.73254
0.0001;20;1601; 1533; 55.91841
0.0001;20;1602; 1397; 55.82251
0.0001;20;1603; 1301; 55.84893
0.0001;20;1604; 1576; 55.80917
0.0001;20;1605; 1572; 55.60461
0.0001;20;1606; 1368; 55.85405
0.0001;20;1607; 1251; 55.81054
0.0001;20;1608; 1473; 55.70638
0.0001;20;1609; 1292; 55.83363
0.0001;20;1610; 1409; 55.61255
0.0001;20;1611; 1323; 55.71066
0.0001;20;1612; 1565; 55.79947
0.0001;20;1613; 1274; 55.85395
0.0001;20;1237; 1206; 55.8996
0.0001;20;1268; 1252; 55.90265
0.0001;20;1236; 1187; 55.90492
0.0001;20;1539; 1395; 55.9059
0.0001;20;1430; 1335; 55.90662
0.0001;20;1246; 1231; 55.90736
0.0001;20;1447; 1354; 55.90872
0.0001;20;1335; 1301; 55.91016
0.0001;20;1582; 1368; 55.91017
0.0001;20;1524; 1268; 55.91287
0.0001;20;1586; 1409; 55.91315
0.0001;20;1580; 1397; 55.91677
0.0001;20;1533; 1251; 55.91778
0.0001;20;1397; 1242; 55.91794
0.0001;20;1301; 1206; 55.91985
0.0001;20;1576; 1447; 55.9211
0.0001;20;1572; 1236; 55.92494
0.0001;20;1368; 1206; 55.92496
0.0001;20;1251; 1188; 55.92574
0.0001;20;1473; 1287; 55.92723
0.0001;20;1292; 1138; 55.92767
0.0001;20;1409; 1368; 55.92955
0.0001;20;1323; 1256; 55.94246
0.0001;20;1565; 1356; 55.94291
0.0001;20;1274; 1138; 55.94846
0.0001;21;1614; 1236; 55.78118
0.0001;21;1615; 1594; 55.91397
0.0001;21;1616; 1539; 55.82239
0.0001;21;1617; 1430; 55.89456
0.0001;21;1618; 1246; 55.81137
0.0001;21;1619; 1447; 55.61807
0.0001;21;1620; 1335; 55.79481
0.0001;21;1621; 1582; 55.82961
0.0001;21;1622; 1524; 55.71185
0.0001;21;1623; 1586; 55.84695
0.0001;21;1624; 1580; 55.80315
0.0001;21;1625; 1533; 55.76783
0.0001;21;1626; 1397; 55.79025
0.0001;21;1627; 1601; 55.72273
0.0001;21;1628; 1301; 55.78499
0.0001;21;1629; 1576; 55.88169
0.0001;21;1630; 1572; 55.81996
0.0001;21;1631; 1368; 55.91939
0.0001;21;1632; 1251; 55.86615
0.0001;21;1633; 1473; 55.52125
0.0001;21;1634; 1292; 55.84395
0.0001;21;1635; 1409; 55.89801
0.0001;21;1636; 1323; 55.86463
0.0001;21;1637; 1565; 55.69438
0.0001;21;1638; 1274; 55.91674
0.0001;21;1236; 1187; 55.90492
0.0001;21;1594; 1246; 55.90572
0.0001;21;1539; 1395; 55.9059
0.0001;21;1430; 1335; 55.90662
0.0001;21;1246; 1231; 55.90736
0.0001;21;1447; 1354; 55.90872
0.0001;21;1335; 1301; 55.91016
0.0001;21;1582; 1368; 55.91017
0.0001;21;1524; 1268; 55.91287
0.0001;21;1586; 1409; 55.91315
0.0001;21;1580; 1397; 55.91677
0.0001;21;1533; 1251; 55.91778
0.0001;21;1397; 1242; 55.91794
0.0001;21;1601; 1533; 55.91841
0.0001;21;1301; 1206; 55.91985
0.0001;21;1576; 1447; 55.9211
0.0001;21;1572; 1236; 55.92494
0.0001;21;1368; 1206; 55.92496
0.0001;21;1251; 1188; 55.92574
0.0001;21;1473; 1287; 55.92723
0.0001;21;1292; 1138; 55.92767
0.0001;21;1409; 1368; 55.92955
0.0001;21;1323; 1256; 55.94246
0.0001;21;1565; 1356; 55.94291
0.0001;21;1274; 1138; 55.94846
0.0001;22;1639; 1430; 55.78011
0.0001;22;1640; 1246; 55.64061
0.0001;22;1641; 1447; 55.73679
0.0001;22;1642; 1335; 55.84618
0.0001;22;1643; 1582; 55.80015
0.0001;22;1644; 1524; 55.70461
0.0001;22;1645; 1586; 55.4265
0.0001;22;1646; 1615; 55.85466
0.0001;22;1647; 1638; 55.62513
0.0001;22;1648; 1580; 55.80016
0.0001;22;1649; 1533; 55.7178
0.0001;22;1650; 1397; 55.6939
0.0001;22;1651; 1601; 55.86799
0.0001;22;1652; 1631; 55.77518
0.0001;22;1653; 1301; 55.90746
0.0001;22;1654; 1576; 55.82872
0.0001;22;1655; 1572; 55.87825
0.0001;22;1656; 1368; 55.83816
0.0001;22;1657; 1251; 55.82495
0.0001;22;1658; 1473; 55.82353
0.0001;22;1659; 1292; 55.68834
0.0001;22;1660; 1409; 55.76492
0.0001;22;1661; 1323; 55.72857
0.0001;22;1662; 1565; 55.81968
0.0001;22;1663; 1274; 55.84506
0.0001;22;1430; 1335; 55.90662
0.0001;22;1246; 1231; 55.90736
0.0001;22;1447; 1354; 55.90872
0.0001;22;1335; 1301; 55.91016
0.0001;22;1582; 1368; 55.91017
0.0001;22;1524; 1268; 55.91287
0.0001;22;1586; 1409; 55.91315
0.0001;22;1615; 1594; 55.91397
0.0001;22;1638; 1274; 55.91674
0.0001;22;1580; 1397; 55.91677
0.0001;22;1533; 1251; 55.91778
0.0001;22;1397; 1242; 55.91794
0.0001;22;1601; 1533; 55.91841
0.0001;22;1631; 1368; 55.91939
0.0001;22;1301; 1206; 55.91985
0.0001;22;1576; 1447; 55.9211
0.0001;22;1572; 1236; 55.92494
0.0001;22;1368; 1206; 55.92496
0.0001;22;1251; 1188; 55.92574
0.0001;22;1473; 1287; 55.92723
0.0001;22;1292; 1138; 55.92767
0.0001;22;1409; 1368; 55.92955
0.0001;22;1323; 1256; 55.94246
0.0001;22;1565; 1356; 55.94291
0.0001;22;1274; 1138; 55.94846
0.0001;23;1664; 1246; 55.78856
0.0001;23;1665; 1653; 55.83232
0.0001;23;1666; 1447; 55.7213
0.0001;23;1667; 1335; 55.69371
0.0001;23;1668; 1582; 55.48809
0.0001;23;1669; 1524; 55.84645
0.0001;23;1670; 1586; 55.83214
0.0001;23;1671; 1615; 55.71971
0.0001;23;1672; 1638; 55.76453
0.0001;23;1673; 1580; 55.81054
0.0001;23;1674; 1533; 55.49327
0.0001;23;1675; 1397; 55.82943
0.0001;23;1676; 1601; 55.92761
0.0001;23;1677; 1631; 55.68264
0.0001;23;1678; 1301; 55.80173
0.0001;23;1679; 1576; 55.69623
0.0001;23;1680; 1572; 55.83842
0.0001;23;1681; 1368; 55.86998
0.0001;23;1682; 1251; 55.78763
0.0001;23;1683; 1473; 55.82825
0.0001;23;1684; 1292; 55.73701
0.0001;23;1685; 1409; 55.80383
0.0001;23;1686; 1323; 55.85068
0.0001;23;1687; 1565; 55.83989
0.0001;23;1688; 1274; 55.87272
0.0001;23;1246; 1231; 55.90736
0.0001;23;1653; 1301; 55.90746
0.0001;23;1447; 1354; 55.90872
0.0001;23;1335; 1301; 55.91016
0.0001;23;1582; 1368; 55.91017
0.0001;23;1524; 1268; 55.91287
0.0001;23;1586; 1409; 55.91315
0.0001;23;1615; 1594; 55.91397
0.0001;23;1638; 1274; 55.91674
0.0001;23;1580; 1397; 55.91677
0.0001;23;1533; 1251; 55.91778
0.0001;23;1397; 1242; 55.91794
0.0001;23;1601; 1533; 55.91841
0.0001;23;1631; 1368; 55.91939
0.0001;23;1301; 1206; 55.91985
0.0001;23;1576; 1447; 55.9211
0.0001;23;1572; 1236; 55.92494
0.0001;23;1368; 1206; 55.92496
0.0001;23;1251; 1188; 55.92574
0.0001;23;1473; 1287; 55.92723
0.0001;23;1292; 1138; 55.92767
0.0001;23;1409; 1368; 55.92955
0.0001;23;1323; 1256; 55.94246
0.0001;23;1565; 1356; 55.94291
0.0001;23;1274; 1138; 55.94846
0.0001;24;1689; 1653; 55.78332
0.0001;24;1690; 1447; 55.6951
0.0001;24;1691; 1335; 55.82536
0.0001;24;1692; 1582; 55.56863
0.0001;24;1693; 1524; 55.85209
0.0001;24;1694; 1586; 55.82828
0.0001;24;1695; 1615; 55.65045
0.0001;24;1696; 1638; 55.93256
0.0001;24;1697; 1580; 55.68943
0.0001;24;1698; 1533; 55.86803
0.0001;24;1699; 1397; 55.82218
0.0001;24;1700; 1601; 55.83602
0.0001;24;1701; 1631; 55.9261
0.0001;24;1702; 1301; 55.86345
0.0001;24;1703; 1576; 55.89302
0.0001;24;1704; 1572; 55.86091
0.0001;24;1705; 1368; 55.76265
0.0001;24;1706; 1251; 55.74103
0.0001;24;1707; 1473; 55.85463
0.0001;24;1708; 1676; 55.69616
0.0001;24;1709; 1292; 55.84254
0.0001;24;1710; 1409; 55.88874
0.0001;24;1711; 1323; 55.74258
0.0001;24;1712; 1565; 55.83606
0.0001;24;1713; 1274; 55.62202
0.0001;24;1653; 1301; 55.90746
0.0001;24;1447; 1354; 55.90872
0.0001;24;1335; 1301; 55.91016
0.0001;24;1582; 1368; 55.91017
0.0001;24;1524; 1268; 55.91287
0.0001;24;1586; 1409; 55.91315
0.0001;24;1615; 1594; 55.91397
0.0001;24;1638; 1274; 55.91674
0.0001;24;1580; 1397; 55.91677
0.0001;24;1533; 1251; 55.91778
0.0001;24;1397; 1242; 55.91794
0.0001;24;1601; 1533; 55.91841
0.0001;24;1631; 1368; 55.91939
0.0001;24;1301; 1206; 55.91985
0.0001;24;1576; 1447; 55.9211
0.0001;24;1572; 1236; 55.92494
0.0001;24;1368; 1206; 55.92496
0.0001;24;1251; 1188; 55.92574
0.0001;24;1473; 1287; 55.92723
0.0001;24;1676; 1601; 55.92761
0.0001;24;1292; 1138; 55.92767
0.0001;24;1409; 1368; 55.92955
0.0001;24;1323; 1256; 55.94246
0.0001;24;1565; 1356; 55.94291
0.0001;24;1274; 1138; 55.94846
0.0001;25;1714; 1335; 55.89017
0.0001;25;1715; 1582; 55.73659
0.0001;25;1716; 1524; 55.84787
0.0001;25;1717; 1586; 55.83261
0.0001;25;1718; 1615; 55.91614
0.0001;25;1719; 1638; 55.81386
0.0001;25;1720; 1580; 55.79756
0.0001;25;1721; 1533; 55.82354
0.0001;25;1722; 1397; 55.83946
0.0001;25;1723; 1601; 55.81102
0.0001;25;1724; 1631; 55.80457
0.0001;25;1725; 1301; 55.76919
0.0001;25;1726; 1576; 55.69614
0.0001;25;1727; 1572; 55.90384
0.0001;25;1728; 1368; 55.75396
0.0001;25;1729; 1251; 55.76883
0.0001;25;1730; 1701; 55.68681
0.0001;25;1731; 1473; 55.93446
0.0001;25;1732; 1676; 55.78341
0.0001;25;1733; 1292; 55.86104
0.0001;25;1734; 1409; 55.71791
0.0001;25;1735; 1696; 55.82005
0.0001;25;1736; 1323; 55.7788
0.0001;25;1737; 1565; 55.88858
0.0001;25;1738; 1274; 55.82051
0.0001;25;1335; 1301; 55.91016
0.0001;25;1582; 1368; 55.91017
0.0001;25;1524; 1268; 55.91287
0.0001;25;1586; 1409; 55.91315
0.0001;25;1615; 1594; 55.91397
0.0001;25;1638; 1274; 55.91674
0.0001;25;1580; 1397; 55.91677
0.0001;25;1533; 1251; 55.91778
0.0001;25;1397; 1242; 55.91794
0.0001;25;1601; 1533; 55.91841
0.0001;25;1631; 1368; 55.91939
0.0001;25;1301; 1206; 55.91985
0.0001;25;1576; 1447; 55.9211
0.0001;25;1572; 1236; 55.92494
0.0001;25;1368; 1206; 55.92496
0.0001;25;1251; 1188; 55.92574
0.0001;25;1701; 1631; 55.9261
0.0001;25;1473; 1287; 55.92723
0.0001;25;1676; 1601; 55.92761
0.0001;25;1292; 1138; 55.92767
0.0001;25;1409; 1368; 55.92955
0.0001;25;1696; 1638; 55.93256
0.0001;25;1323; 1256; 55.94246
0.0001;25;1565; 1356; 55.94291
0.0001;25;1274; 1138; 55.94846
0.0001;26;1739; 1524; 55.81749
0.0001;26;1740; 1586; 55.8083
0.0001;26;1741; 1615; 55.85492
0.0001;26;1742; 1718; 55.83038
0.0001;26;1743; 1638; 55.793
0.0001;26;1744; 1580; 55.8801
0.0001;26;1745; 1533; 55.84829
0.0001;26;1746; 1397; 55.83598
0.0001;26;1747; 1601; 55.86619
0.0001;26;1748; 1631; 55.92109
0.0001;26;1749; 1301; 55.83661
0.0001;26;1750; 1576; 55.85391
0.0001;26;1751; 1572; 55.81993
0.0001;26;1752; 1368; 55.83548
0.0001;26;1753; 1251; 55.86943
0.0001;26;1754; 1701; 55.86644
0.0001;26;1755; 1473; 55.8561
0.0001;26;1756; 1676; 55.6785
0.0001;26;1757; 1292; 55.80705
0.0001;26;1758; 1409; 55.81533
0.0001;26;1759; 1696; 55.81569
0.0001;26;1760; 1731; 55.84295
0.0001;26;1761; 1323; 55.79264
0.0001;26;1762; 1565; 55.79457
0.0001;26;1763; 1274; 55.78998
0.0001;26;1524; 1268; 55.91287
0.0001;26;1586; 1409; 55.91315
0.0001;26;1615; 1594; 55.91397
0.0001;26;1718; 1615; 55.91614
0.0001;26;1638; 1274; 55.91674
0.0001;26;1580; 1397; 55.91677
0.0001;26;1533; 1251; 55.91778
0.0001;26;1397; 1242; 55.91794
0.0001;26;1601; 1533; 55.91841
0.0001;26;1631; 1368; 55.91939
0.0001;26;1301; 1206; 55.91985
0.0001;26;1576; 1447; 55.9211
0.0001;26;1572; 1236; 55.92494
0.0001;26;1368; 1206; 55.92496
0.0001;26;1251; 1188; 55.92574
0.0001;26;1701; 1631; 55.9261
0.0001;26;1473; 1287; 55.92723
0.0001;26;1676; 1601; 55.92761
0.0001;26;1292; 1138; 55.92767
0.0001;26;1409; 1368; 55.92955
0.0001;26;1696; 1638; 55.93256
0.0001;26;1731; 1473; 55.93446
0.0001;26;1323; 1256; 55.94246
0.0001;26;1565; 1356; 55.94291
0.0001;26;1274; 1138; 55.94846
0.0001;27;1764; 1586; 55.63101
0.0001;27;1765; 1615; 55.6173
0.0001;27;1766; 1718; 55.84685
0.0001;27;1767; 1638; 55.70791
0.0001;27;1768; 1580; 55.79403
0.0001;27;1769; 1533; 55.79446
0.0001;27;1770; 1397; 55.82273
0.0001;27;1771; 1601; 55.71594
0.0001;27;1772; 1631; 55.78952
0.0001;27;1773; 1301; 55.88106
0.0001;27;1774; 1748; 55.89224
0.0001;27;1775; 1576; 55.85911
0.0001;27;1776; 1572; 55.83666
0.0001;27;1777; 1368; 55.86082
0.0001;27;1778; 1251; 55.84035
0.0001;27;1779; 1701; 55.84398
0.0001;27;1780; 1473; 55.84852
0.0001;27;1781; 1676; 55.9391
0.0001;27;1782; 1292; 55.58475
0.0001;27;1783; 1409; 55.79666
0.0001;27;1784; 1696; 55.75086
0.0001;27;1785; 1731; 55.86028
0.0001;27;1786; 1323; 55.69469
0.0001;27;1787; 1565; 55.81189
0.0001;27;1788; 1274; 55.84814
0.0001;27;1586; 1409; 55.91315
0.0001;27;1615; 1594; 55.91397
0.0001;27;1718; 1615; 55.91614
0.0001;27;1638; 1274; 55.91674
0.0001;27;1580; 1397; 55.91677
0.0001;27;1533; 1251; 55.91778
0.0001;27;1397; 1242; 55.91794
0.0001;27;1601; 1533; 55.91841
0.0001;27;1631; 1368; 55.91939
0.0001;27;1301; 1206; 55.91985
0.0001;27;1748; 1631; 55.92109
0.0001;27;1576; 1447; 55.9211
0.0001;27;1572; 1236; 55.92494
0.0001;27;1368; 1206; 55.92496
0.0001;27;1251; 1188; 55.92574
0.0001;27;1701; 1631; 55.9261
0.0001;27;1473; 1287; 55.92723
0.0001;27;1676; 1601; 55.92761
0.0001;27;1292; 1138; 55.92767
0.0001;27;1409; 1368; 55.92955
0.0001;27;1696; 1638; 55.93256
0.0001;27;1731; 1473; 55.93446
0.0001;27;1323; 1256; 55.94246
0.0001;27;1565; 1356; 55.94291
0.0001;27;1274; 1138; 55.94846
0.0001;28;1789; 1615; 55.86573
0.0001;28;1790; 1718; 55.69255
0.0001;28;1791; 1638; 55.88301
